ID,County,City,State,ZIP Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Electric Utility,Expected Price ($1k)
EV49188,King,COVINGTON,WA,98042,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),20
EV14455,Franklin,PASCO,WA,99301,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,22.857
EV63144,King,SEATTLE,WA,98105,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV62103,King,SEATTLE,WA,98107,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),43
EV26662,Spokane,SPOKANE,WA,99217,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,35
EV91509,King,SEATTLE,WA,98117,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),15
EV74717,King,COVINGTON,WA,98042,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV35974,Clark,VANCOUVER,WA,98684,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),25
EV48586,King,RENTON,WA,98059,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),18.5
EV21299,Pierce,LAKEWOOD,WA,98499,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,69.2
EV89054,Spokane,ELK,WA,99009,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY,41.78
EV59226,Thurston,OLYMPIA,WA,98501,2020,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,PUGET SOUND ENERGY INC,26
EV9350,Pierce,AUBURN,WA,98092,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV67726,King,SEATTLE,WA,98103,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),50
EV38875,King,FEDERAL WAY,WA,98023,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),21
EV31784,King,RENTON,WA,98055,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV70849,King,SEATTLE,WA,98144,2016,MERCEDES-BENZ,B-CLASS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),42
EV40737,King,REDMOND,WA,98052,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),105
EV4553,Thurston,LACEY,WA,98503,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,PUGET SOUND ENERGY INC,50
EV49018,Whatcom,EVERSON,WA,98247,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,18
EV72344,King,SEATTLE,WA,98178,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),18
EV18142,San Juan,FRIDAY HARBOR,WA,98250,2014,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,58,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,5.499
EV74488,King,SEATTLE,WA,98116,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),31.5
EV49970,Whatcom,BELLINGHAM,WA,98225,2011,TH!NK,CITY,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,18.6
EV23191,Thurston,OLYMPIA,WA,98502,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC,20
EV26450,Yakima,YAKIMA,WA,98903,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,,13.9
EV43692,King,SNOQUALMIE,WA,98065,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),40
EV34634,King,SEATTLE,WA,98199,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),46.5
EV43182,King,MERCER ISLAND,WA,98040,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),28
EV44873,King,SHORELINE,WA,98155,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),17
EV11934,Pierce,GIG HARBOR,WA,98332,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,60
EV19063,King,MERCER ISLAND,WA,98040,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV55245,Clark,BATTLE GROUND,WA,98604,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),40
EV30993,King,BELLEVUE,WA,98005,2016,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),45
EV73670,Pierce,AUBURN,WA,98092,2016,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),38
EV25250,King,NORTH BEND,WA,98045,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),19
EV31852,King,SEATTLE,WA,98107,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV66548,King,SEATTLE,WA,98121,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV46934,Snohomish,MUKILTEO,WA,98275,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,PUGET SOUND ENERGY INC,20
EV59667,King,SEATTLE,WA,98115,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV56057,King,KENT,WA,98042,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV84749,Jefferson,PORT TOWNSEND,WA,98368,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,57
EV45309,King,KENMORE,WA,98028,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV54407,Pierce,TACOMA,WA,98404,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,18
EV40175,King,REDMOND,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV43588,Thurston,OLYMPIA,WA,98502,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,PUGET SOUND ENERGY INC,70
EV48113,King,SEATTLE,WA,98103,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),18
EV73541,Island,LANGLEY,WA,98260,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,PUGET SOUND ENERGY INC,13.3
EV90708,Snohomish,EDMONDS,WA,98020,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC,57
EV86093,Kitsap,PORT ORCHARD,WA,98367,2014,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,PUGET SOUND ENERGY INC,21.9
EV17536,King,SEATTLE,WA,98134,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),35
EV72009,Spokane,SPOKANE,WA,99218,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,7
EV83822,San Juan,FRIDAY HARBOR,WA,98250,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,18
EV55829,Thurston,TUMWATER,WA,98501,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC,25
EV64553,King,DUVALL,WA,98019,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),29.49
EV6499,King,MERCER ISLAND,WA,98040,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV62618,King,RENTON,WA,98057,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),25
EV49087,King,SNOQUALMIE,WA,98065,2016,HYUNDAI,SONATA PLUG-IN HYBRID,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),16.365
EV4238,King,BELLEVUE,WA,98004,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV10392,King,REDMOND,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV66958,King,SEATTLE,WA,98109,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV3402,King,SEATTLE,WA,98136,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),18
EV33067,King,ISSAQUAH,WA,98029,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),63.4
EV33022,King,SEATTLE,WA,98107,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),18
EV28991,Snohomish,BOTHELL,WA,98021,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,PUGET SOUND ENERGY INC,62
EV24326,Adams,RITZVILLE,WA,99169,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,"BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||BIG BEND ELECTRIC COOP, INC",62
EV22640,King,ISSAQUAH,WA,98029,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV23752,King,BELLEVUE,WA,98006,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),18.374
EV11162,Stevens,NINE MILE FALLS,WA,99026,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,,20.004
EV84558,Snohomish,LYNNWOOD,WA,98087,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,PUGET SOUND ENERGY INC,17
EV58476,King,KIRKLAND,WA,98033,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),70
EV31098,Thurston,OLYMPIA,WA,98502,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,PUGET SOUND ENERGY INC,16
EV78483,Whatcom,BELLINGHAM,WA,98229,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,27
EV75355,King,SEATTLE,WA,98103,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),72
EV10465,Snohomish,SNOHOMISH,WA,98296,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,PUGET SOUND ENERGY INC,20
EV8453,Thurston,OLYMPIA,WA,98501,2020,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,PUGET SOUND ENERGY INC,26
EV21102,King,KENT,WA,98031,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),30
EV42641,King,ISSAQUAH,WA,98027,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),16
EV19435,King,DES MOINES,WA,98198,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV55109,Spokane,SPOKANE,WA,99208,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,27
EV81309,Thurston,OLYMPIA,WA,98512,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC,69
EV79340,King,AUBURN,WA,98092,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),25
EV79077,King,BELLEVUE,WA,98006,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV65849,King,KIRKLAND,WA,98033,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),72
EV43736,Pierce,TACOMA,WA,98408,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,30
EV61331,Pierce,DUPONT,WA,98327,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV62778,King,TUKWILA,WA,98188,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV20942,King,SEATTLE,WA,98101,2020,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),119.8
EV24767,Pierce,GIG HARBOR,WA,98329,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,18.5
EV56252,Snohomish,LYNNWOOD,WA,98037,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC,69
EV29705,King,SEATTLE,WA,98133,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),27
EV46962,King,SEATTLE,WA,98109,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),69
EV60501,King,REDMOND,WA,98052,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),25
EV59973,Yakima,GRANGER,WA,98932,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,BONNEVILLE POWER ADMINISTRATION||BENTON RURAL ELECTRIC ASSN,40
EV36655,Kitsap,POULSBO,WA,98370,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,PUGET SOUND ENERGY INC,22
EV40918,King,ISSAQUAH,WA,98027,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV40545,King,SEATTLE,WA,98108,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),10.042
EV88237,Whatcom,BELLINGHAM,WA,98225,2019,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,21.258
EV2264,Snohomish,EVERETT,WA,98201,2015,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,PUGET SOUND ENERGY INC,9.035
EV59928,King,RENTON,WA,98058,2015,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),18
EV63845,Spokane,SPOKANE,WA,99208,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,69
EV45606,Snohomish,BOTHELL,WA,98021,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,PUGET SOUND ENERGY INC,27
EV52111,San Juan,FRIDAY HARBOR,WA,98250,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,72
EV51832,King,WOODINVILLE,WA,98077,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV60520,Cowlitz,KALAMA,WA,98625,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,21
EV12138,King,BELLEVUE,WA,98007,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),14.5
EV9320,Spokane,SPOKANE,WA,99217,2017,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,24
EV31464,Kitsap,PORT ORCHARD,WA,98367,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,PUGET SOUND ENERGY INC,31.5
EV28514,King,SAMMAMISH,WA,98074,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),57
EV79003,King,SEATTLE,WA,98118,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),19
EV73699,Snohomish,MOUNTLAKE TERRACE,WA,98043,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,PUGET SOUND ENERGY INC,72
EV38317,King,SEATTLE,WA,98177,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),20
EV83151,King,SAMMAMISH,WA,98074,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV8167,Mason,GRAPEVIEW,WA,98546,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,20.004
EV60886,San Juan,FRIDAY HARBOR,WA,98250,2014,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,72,BONNEVILLE POWER ADMINISTRATION||ORCAS POWER & LIGHT COOP,16
EV21759,King,RENTON,WA,98056,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),69
EV76022,Thurston,OLYMPIA,WA,98516,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,PUGET SOUND ENERGY INC,36.6
EV75269,Kitsap,BAINBRIDGE ISLAND,WA,98110,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,PUGET SOUND ENERGY INC,14.5
EV82631,King,SAMMAMISH,WA,98074,2020,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,330,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),105
EV4329,King,SEATTLE,WA,98119,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),57
EV40345,Snohomish,MILL CREEK,WA,98012,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,PUGET SOUND ENERGY INC,40
EV62059,Pierce,SPANAWAY,WA,98387,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,70
EV78826,Snohomish,STANWOOD,WA,98292,2019,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125,PUGET SOUND ENERGY INC,22.2
EV56297,King,KIRKLAND,WA,98033,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),50
EV53289,King,SEATTLE,WA,98125,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),32.1
EV33505,Snohomish,BOTHELL,WA,98012,2020,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,PUGET SOUND ENERGY INC,46.5
